ISO,Year,Country,Classification,Disaster.Type,Disaster.Subgroup,Region,Continent,Total.Deaths..adjusted.,Total.Damage..adjusted.,CPI,X.1.90.per.day...poverty.gap.index,co2_per_capita,Constant,Damage.pergdp
IND,1985,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,96,1,42.07452677,16.6093,0.507,1,4.30E-12
IND,1985,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,558,308001,42.07452677,16.6093,0.507,1,1.32E-06
IND,1985,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,1001,1,42.07452677,16.6093,0.507,1,4.30E-12
IND,1985,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,800,1,42.07452677,16.6093,0.507,1,4.30E-12
IND,1985,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,104,1,42.07452677,16.6093,0.507,1,4.30E-12
IND,1985,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,56,1,42.07452677,16.6093,0.507,1,4.30E-12
IND,1985,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,742,500001,42.07452677,16.6093,0.507,1,2.15E-06
IND,1986,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,51,276101,42.87312983,16.15375,0.532,1,1.11E-06
IND,1986,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,12,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,7,5001,42.87312983,16.15375,0.532,1,2.01E-08
IND,1986,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,231,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,15,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,66,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,72,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,66,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,14,272944,42.87312983,16.15375,0.532,1,1.10E-06
IND,1986,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,56,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,188,100001,42.87312983,16.15375,0.532,1,4.02E-07
IND,1986,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,211,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1986,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,89,1,42.87312983,16.15375,0.532,1,4.02E-12
IND,1987,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,91,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,26,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,64,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,31,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,101,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1201,545001,44.44423842,15.53553,0.556,1,1.95E-06
IND,1987,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,39,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Drought,Climatological,Southern Asia,Asia,301,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,60,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,41,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1987,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,26,1,44.44423842,15.53553,0.556,1,3.58E-12
IND,1988,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,251,929201,46.25655683,14.28722,0.588,1,3.13E-06
IND,1988,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,851,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,446,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,419,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,467,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,3001,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,251,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1001,18001,46.25655683,14.28722,0.588,1,6.07E-08
IND,1988,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,256,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,33,1,46.25655683,14.28722,0.588,1,3.37E-12
IND,1988,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,75,13001,46.25655683,14.28722,0.588,1,4.38E-08
IND,1988,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,383,71501,46.25655683,14.28722,0.588,1,2.41E-07
IND,1989,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,110,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,201,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,44,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Mass movement (dry),Geophysical,Southern Asia,Asia,46,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,51,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,19,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,19,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1592,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1989,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,42,1,48.48936537,13.95166,0.633,1,3.38E-12
IND,1990,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,61,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,87,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,22,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,251,112801,51.106795,13.63916,0.662,1,3.51E-07
IND,1990,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,59,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,91,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,75,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,958,580001,51.106795,13.63916,0.662,1,1.81E-06
IND,1990,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,17,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,501,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,31,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,121,2200001,51.106795,13.63916,0.662,1,6.85E-06
IND,1990,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,179,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1990,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,70,1,51.106795,13.63916,0.662,1,3.12E-12
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,525,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,186,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,89,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,61,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,73,100001,53.27115662,13.44667,0.691,1,3.70E-07
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,60,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,85,40001,53.27115662,13.44667,0.691,1,1.48E-07
IND,1991,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,1501,60001,53.27115662,13.44667,0.691,1,2.22E-07
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,31,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,126,1,53.27115662,13.44667,0.691,1,3.70E-12
IND,1991,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,100,118001,53.27115662,13.44667,0.691,1,4.37E-07
IND,1992,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,276,1,54.88464241,13.23184,0.722,1,3.47E-12
IND,1992,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,87,1,54.88464241,13.23184,0.722,1,3.47E-12
IND,1992,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,61,1,54.88464241,13.23184,0.722,1,3.47E-12
IND,1992,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,501,57851,54.88464241,13.23184,0.722,1,2.01E-07
IND,1992,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,26,1,54.88464241,13.23184,0.722,1,3.47E-12
IND,1992,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,17,1,54.88464241,13.23184,0.722,1,3.47E-12
IND,1992,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,61,1,54.88464241,13.23184,0.722,1,3.47E-12
IND,1992,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,180,69001,54.88464241,13.23184,0.722,1,2.39E-07
IND,1992,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,52,182101,54.88464241,13.23184,0.722,1,6.32E-07
IND,1993,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,1,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Insect infestation,Biological,Southern Asia,Asia,1,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,261,500001,56.50464564,12.9225,0.731,1,1.79E-06
IND,1993,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,9749,280001,56.50464564,12.9225,0.731,1,1.00E-06
IND,1993,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,828,7000001,56.50464564,12.9225,0.731,1,2.51E-05
IND,1993,India,Sub Tropical,Drought,Climatological,Southern Asia,Asia,1,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,21,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,62,100001,56.50464564,12.9225,0.731,1,3.58E-07
IND,1993,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,176,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,36,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1993,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,126,1,56.50464564,12.9225,0.731,1,3.58E-12
IND,1994,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,209,19101,57.97797424,12.66848,0.758,1,5.84E-08
IND,1994,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,15,1,57.97797424,12.66848,0.758,1,3.06E-12
IND,1994,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,2002,175001,57.97797424,12.66848,0.758,1,5.35E-07
IND,1994,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,12,1,57.97797424,12.66848,0.758,1,3.06E-12
IND,1994,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,162,1,57.97797424,12.66848,0.758,1,3.06E-12
IND,1994,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,54,1,57.97797424,12.66848,0.758,1,3.06E-12
IND,1995,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,401,1,59.60449489,12.36915,0.791,1,2.78E-12
IND,1995,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,95,2001,59.60449489,12.36915,0.791,1,5.55E-09
IND,1995,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,129,46301,59.60449489,12.36915,0.791,1,1.29E-07
IND,1995,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1480,258001,59.60449489,12.36915,0.791,1,7.16E-07
IND,1995,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,41,4501,59.60449489,12.36915,0.791,1,1.25E-08
IND,1995,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1,2001,59.60449489,12.36915,0.791,1,5.55E-09
IND,1995,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,36,253,59.60449489,12.36915,0.791,1,7.02E-10
IND,1995,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,559,1,59.60449489,12.36915,0.791,1,2.78E-12
IND,1995,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,201,1,59.60449489,12.36915,0.791,1,2.78E-12
IND,1996,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,49,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,83,85001,61.35162973,11.89151,0.841,1,2.16E-07
IND,1996,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,355,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,227,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,709,1500301,61.35162973,11.89151,0.841,1,3.82E-06
IND,1996,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,501,17601,61.35162973,11.89151,0.841,1,4.48E-08
IND,1996,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,93,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,732,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Drought,Climatological,Southern Asia,Asia,1,542401,61.35162973,11.89151,0.841,1,1.38E-06
IND,1996,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,7,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,22,1,61.35162973,11.89151,0.841,1,2.55E-12
IND,1996,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,75,981,61.35162973,11.89151,0.841,1,2.50E-09
IND,1996,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,389,90401,61.35162973,11.89151,0.841,1,2.30E-07
IND,1997,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,26,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,49,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,401,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,136,71001,62.7858352,11.88856,0.859,1,1.71E-07
IND,1997,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,245,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,24,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1443,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,44,37001,62.7858352,11.88856,0.859,1,8.90E-08
IND,1997,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,26,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,29,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,112,153801,62.7858352,11.88856,0.859,1,3.70E-07
IND,1997,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,33,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1997,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,1,1,62.7858352,11.88856,0.859,1,2.40E-12
IND,1998,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,231,528601,63.76045524,11.51748,0.861,1,1.25E-06
IND,1998,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,101,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,49,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,1812,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,2872,469001,63.76045524,11.51748,0.861,1,1.11E-06
IND,1998,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,38,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,91,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,101,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,129,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,27,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,680,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,2542,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,240,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,251,10001,63.76045524,11.51748,0.861,1,2.37E-08
IND,1998,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,251,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1998,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,25,1,63.76045524,11.51748,0.861,1,2.37E-12
IND,1999,India,Sub Tropical,Earthquake,Geophysical,Southern Asia,Asia,101,2001,65.15554686,11.17832,0.917,1,4.36E-09
IND,1999,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,1,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,326,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,12,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Wildfire,Climatological,Southern Asia,Asia,7,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,2,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,9844,2500001,65.15554686,11.17832,0.917,1,5.45E-06
IND,1999,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,85,470001,65.15554686,11.17832,0.917,1,1.02E-06
IND,1999,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,70,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,452,20001,65.15554686,11.17832,0.917,1,4.36E-08
IND,1999,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,230,2401,65.15554686,11.17832,0.917,1,5.23E-09
IND,1999,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,201,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,1999,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,141,1,65.15554686,11.17832,0.917,1,2.18E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,35,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,21,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,1,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,44,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,28,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,15,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,14,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,85,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,52,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,1,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Extreme temperature,Meteorological,Southern Asia,Asia,276,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,7,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,131,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,180,173001,67.35575898,11.10745,0.926,1,3.69E-07
IND,2000,India,Sub Tropical,Drought,Climatological,Southern Asia,Asia,21,588001,67.35575898,11.10745,0.926,1,1.26E-06
IND,2000,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,87,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,868,43001,67.35575898,11.10745,0.926,1,9.18E-08
IND,2000,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,885,691501,67.35575898,11.10745,0.926,1,1.48E-06
IND,2000,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,20,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Landslide,Hydrological,Southern Asia,Asia,59,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2000,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,1,1,67.35575898,11.10745,0.926,1,2.13E-12
IND,2001,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,22,1,69.25933995,10.75988,0.923,1,2.06E-12
IND,2001,India,Sub Tropical,Epidemic,Biological,Southern Asia,Asia,17,1,69.25933995,10.75988,0.923,1,2.06E-12
IND,2001,India,Sub Tropical,Storm,Meteorological,Southern Asia,Asia,79,1,69.25933995,10.75988,0.923,1,2.06E-12
IND,2001,India,Sub Tropical,Flood,Hydrological,Southern Asia,Asia,11,1,69.25933995,10.75988,0.923,1,2.06E-12
